3.8775449;43.6103952;13.6260004043579;1548328035
3.8781892;43.609316;30.3470001220703;1548328157
3.8780226;43.6082134;14.5989999771118;1548328279
3.8765697;43.6073537;16.9270000457764;1548328401
3.8762849;43.6068687;14.8000001907349;1548328523
3.877067;43.6063397;14.5570001602173;1548328766
3.8786126;43.6056488;15.6829996109009;1548328888
3.8792403;43.6054375;13.3450002670288;1548329011
3.8792402;43.6054374;18.3450002670288;1548329121
3.8792402;43.6054374;8.3450002670288;1548329201
3.8762849;43.6068687;14.8000001907349;1548328523
